State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,03/09/2025,300,2200,1500,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,03/09/2025,100,1260,1100,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,03/09/2025,271,1386,1070,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,03/09/2025,271,1414,1070,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,04/09/2025,470,1540,1300,23
Maharashtra,Nashik,Devala,Onion,Other,Local,04/09/2025,170,1450,1200,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,04/09/2025,951,1647,1301,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,04/09/2025,300,1775,1151,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,04/09/2025,651,1762,1325,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,04/09/2025,500,1400,1280,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,04/09/2025,500,1690,1300,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,04/09/2025,300,1482,1250,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,04/09/2025,200,1482,1250,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,04/09/2025,200,1445,1200,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,04/09/2025,300,1400,850,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,04/09/2025,500,2015,1300,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,04/09/2025,600,1300,1075,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,04/09/2025,600,1250,1075,23
Maharashtra,Nashik,Satana,Onion,Other,Local,04/09/2025,150,1575,1150,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,04/09/2025,350,2200,1450,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,04/09/2025,100,1281,1100,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,04/09/2025,250,1437,1050,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,05/09/2025,500,1400,1280,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,05/09/2025,500,1550,1300,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,05/09/2025,300,1500,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,05/09/2025,200,1400,1200,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,05/09/2025,250,1351,800,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,05/09/2025,400,1900,1250,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,05/09/2025,600,1261,1050,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,05/09/2025,600,1526,1050,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,06/09/2025,600,1690,1280,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,06/09/2025,500,1550,1270,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,08/09/2025,400,1641,1230,23
Maharashtra,Nashik,Devala,Onion,Other,Local,08/09/2025,200,1465,1200,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,08/09/2025,951,1593,1281,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,08/09/2025,951,1593,1281,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,08/09/2025,400,1700,1100,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,08/09/2025,500,1652,1275,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,08/09/2025,500,1400,1250,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,08/09/2025,500,1601,1270,23
Maharashtra,Nashik,Malharshree Farmers Producer Co Ltd,Onion,Other,Local,08/09/2025,287,1114,754,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,08/09/2025,300,1505,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,08/09/2025,175,1550,1200,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,08/09/2025,100,1500,1050,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,08/09/2025,300,1350,800,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,08/09/2025,500,1900,1350,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,08/09/2025,700,1300,1130,23
Maharashtra,Nashik,Satana,Onion,Other,Local,08/09/2025,260,2275,1450,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,08/09/2025,300,2300,1480,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,08/09/2025,100,1315,1100,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,08/09/2025,600,1500,1200,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,08/09/2025,200,1381,950,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,09/09/2025,496,1624,1330,23
Maharashtra,Nashik,Devala,Onion,Other,Local,09/09/2025,200,1400,1125,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,09/09/2025,901,1501,1201,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,09/09/2025,901,1501,1201,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,09/09/2025,400,1850,1000,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,09/09/2025,600,1752,1320,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,09/09/2025,500,1370,1225,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,09/09/2025,500,1590,1275,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,09/09/2025,300,1291,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,09/09/2025,175,1420,1200,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,09/09/2025,100,1501,950,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,09/09/2025,250,1401,1000,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,09/09/2025,500,1860,1250,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,09/09/2025,600,1352,1150,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,09/09/2025,600,1352,1100,23
Maharashtra,Nashik,Satana,Onion,Other,Local,09/09/2025,200,1600,1150,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,09/09/2025,350,2310,1475,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,09/09/2025,100,1317,1100,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,09/09/2025,500,1500,1250,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,10/09/2025,202,1590,1200,23
Maharashtra,Nashik,Devala,Onion,Other,Local,10/09/2025,200,1500,1150,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,10/09/2025,875,1516,1205,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,10/09/2025,400,1811,1050,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,10/09/2025,500,1670,1251,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,10/09/2025,500,1285,1150,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,10/09/2025,500,1640,1275,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,10/09/2025,300,1224,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,10/09/2025,250,1450,1100,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,10/09/2025,100,1570,950,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,10/09/2025,260,1351,1050,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,10/09/2025,400,1725,1200,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,10/09/2025,600,1312,1000,23
Maharashtra,Nashik,Satana,Onion,Other,Local,10/09/2025,200,2000,1100,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,10/09/2025,200,2265,1410,23
Maharashtra,Nashik,Shree Rameshwar Krushi Market ,Onion,Other,Local,10/09/2025,231,1600,923.76,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,10/09/2025,100,1350,1150,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,10/09/2025,500,1450,1200,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,10/09/2025,181,1340,900,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,11/09/2025,213,1521,1050,23
Maharashtra,Nashik,Devala,Onion,Other,Local,11/09/2025,200,1430,1150,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,11/09/2025,901,1517,1151,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,11/09/2025,901,1517,1151,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,11/09/2025,200,1500,951,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,11/09/2025,500,1632,1200,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,11/09/2025,500,1300,1100,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,11/09/2025,500,1600,1150,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,11/09/2025,200,1370,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,11/09/2025,270,1385,1000,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,11/09/2025,100,1400,750,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,11/09/2025,250,1451,1000,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,11/09/2025,400,1714,1150,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,11/09/2025,600,1225,950,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,11/09/2025,600,1175,950,23
Maharashtra,Nashik,Satana,Onion,Other,Local,11/09/2025,210,1500,1050,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,11/09/2025,200,2300,1360,23
Maharashtra,Nashik,Shree Rameshwar Krushi Market ,Onion,Other,Local,11/09/2025,111,1571,905.52,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,11/09/2025,100,1401,1100,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,11/09/2025,500,1400,1100,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,11/09/2025,150,1361,851,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,12/09/2025,281,1541,1020,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,12/09/2025,570,1541,1020,23
Maharashtra,Nashik,Devala,Onion,Other,Local,12/09/2025,100,1350,1100,23
Maharashtra,Nashik,Devala,Onion,Other,Local,12/09/2025,100,1375,1100,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,12/09/2025,851,1540,1175,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,12/09/2025,851,1540,1175,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,12/09/2025,500,1525,1050,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,12/09/2025,500,1210,1051,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,12/09/2025,500,1300,1150,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,12/09/2025,300,1426,1100,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,12/09/2025,200,1426,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,12/09/2025,160,1345,1200,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,12/09/2025,200,1301,1000,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,12/09/2025,400,1802,1200,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,12/09/2025,700,1300,1000,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,12/09/2025,700,1300,975,23
Maharashtra,Nashik,Shree Rameshwar Krushi Market ,Onion,Other,Local,12/09/2025,150,1507,926.73,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,12/09/2025,500,1400,1100,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,12/09/2025,180,1400,950,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,13/09/2025,300,1521,1080,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,13/09/2025,800,1495,1100,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,13/09/2025,800,1800,1100,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,13/09/2025,500,1600,1151,23
Maharashtra,Nashik,Lasalgaon,Onion,Red,Local,13/09/2025,400,901,801,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,13/09/2025,200,1253,1050,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,13/09/2025,200,1380,1100,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,13/09/2025,300,1380,1000,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,13/09/2025,250,1401,1011,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,13/09/2025,400,1800,1200,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,13/09/2025,181,1326,950,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,15/09/2025,452,1440,1050,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,15/09/2025,500,1440,1050,23
Maharashtra,Nashik,Devala,Onion,Other,Local,15/09/2025,100,1320,1100,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,15/09/2025,801,1601,1151,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,15/09/2025,801,1601,1151,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,15/09/2025,300,1950,1000,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,15/09/2025,500,1747,1270,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,15/09/2025,500,1748,1270,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,15/09/2025,500,1270,1100,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,15/09/2025,500,1391,1100,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,15/09/2025,300,1291,1000,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,15/09/2025,200,1291,1050,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,15/09/2025,125,1325,1000,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,15/09/2025,100,1380,850,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,15/09/2025,300,1351,1000,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,15/09/2025,400,1800,1175,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,15/09/2025,600,1261,950,23
Maharashtra,Nashik,Satana,Onion,Other,Local,15/09/2025,150,1405,1010,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,15/09/2025,200,2525,1380,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,15/09/2025,100,1155,950,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,15/09/2025,500,1327,1100,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,15/09/2025,190,1367,950,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,16/09/2025,401,1401,1090,23
Maharashtra,Nashik,Devala,Onion,Other,Local,16/09/2025,200,1360,1100,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,16/09/2025,851,1628,1175,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,16/09/2025,851,1628,1175,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,16/09/2025,300,1940,1001,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,16/09/2025,500,1748,1170,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,16/09/2025,300,1318,1225,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,16/09/2025,300,1420,1210,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,16/09/2025,200,1300,1050,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,16/09/2025,300,1275,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,16/09/2025,125,1300,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,16/09/2025,250,1300,1000,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,16/09/2025,185,1525,950,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,16/09/2025,275,1401,1020,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,16/09/2025,400,1751,1150,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,16/09/2025,700,1400,1100,23
Maharashtra,Nashik,Satana,Onion,Other,Local,16/09/2025,150,1825,1170,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,16/09/2025,200,2700,1425,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,16/09/2025,100,1161,950,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,17/09/2025,200,1420,1050,23
Maharashtra,Nashik,Devala,Onion,Other,Local,17/09/2025,200,1385,1100,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,17/09/2025,831,1501,1150,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,17/09/2025,831,1501,1150,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,17/09/2025,300,1950,1050,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,17/09/2025,500,1771,1250,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,17/09/2025,300,1320,1175,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,17/09/2025,500,1601,1200,23
Maharashtra,Nashik,Malharshree Farmers Producer Co Ltd,Onion,Other,Local,17/09/2025,214,1210,844,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,17/09/2025,300,1340,1100,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,17/09/2025,200,1340,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,17/09/2025,250,1300,1100,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,17/09/2025,150,1425,1050,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,17/09/2025,250,1300,900,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,17/09/2025,400,1859,1150,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,17/09/2025,600,1400,1050,23
Maharashtra,Nashik,Satana,Onion,Other,Local,17/09/2025,200,1500,1100,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,17/09/2025,150,2205,1410,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,17/09/2025,100,1256,1000,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,17/09/2025,200,1450,950,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,18/09/2025,450,1371,1100,23
Maharashtra,Nashik,Devala,Onion,Other,Local,18/09/2025,200,1500,1150,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,18/09/2025,850,1501,1201,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,18/09/2025,850,1501,1201,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,18/09/2025,400,1850,1100,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,18/09/2025,500,1700,1175,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,18/09/2025,400,1315,1150,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,18/09/2025,400,1420,1150,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,18/09/2025,300,1361,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,18/09/2025,250,1280,1100,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,18/09/2025,100,1307,850,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,18/09/2025,200,1450,850,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,18/09/2025,400,1781,1200,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,18/09/2025,600,1151,950,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,18/09/2025,600,1300,950,23
Maharashtra,Nashik,Satana,Onion,Other,Local,18/09/2025,200,1485,950,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,18/09/2025,300,2425,1390,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,18/09/2025,100,1211,950,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,18/09/2025,700,1412,1250,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,18/09/2025,200,1376,851,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,19/09/2025,300,1386,1090,23
Maharashtra,Nashik,Devala,Onion,Other,Local,19/09/2025,100,1200,1100,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,19/09/2025,861,1611,1211,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,19/09/2025,400,1600,1000,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,19/09/2025,400,1551,1100,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,19/09/2025,400,1231,1100,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,19/09/2025,300,1412,1125,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,19/09/2025,150,1161,1000,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,19/09/2025,150,1161,800,23
Maharashtra,Nashik,Nampur,Onion,Red,Local,19/09/2025,250,1450,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,19/09/2025,200,1450,1200,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,19/09/2025,100,1250,750,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,19/09/2025,250,1500,850,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,19/09/2025,400,1700,1150,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,19/09/2025,600,1200,975,23
Maharashtra,Nashik,Satana,Onion,Other,Local,19/09/2025,200,1550,900,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,19/09/2025,100,1231,1000,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,19/09/2025,500,1335,1150,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,19/09/2025,151,1277,750,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,20/09/2025,503,1252,900,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,20/09/2025,900,1552,1252,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,20/09/2025,900,1552,1252,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,20/09/2025,400,1480,1100,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,20/09/2025,400,1260,1075,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,20/09/2025,300,1350,1080,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,20/09/2025,300,1113,900,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,20/09/2025,200,1351,825,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,20/09/2025,400,1623,1150,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,20/09/2025,500,1250,960,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,20/09/2025,225,1191,850,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,22/09/2025,821,1445,1331,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,22/09/2025,821,1445,1131,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,22/09/2025,400,1850,1001,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,22/09/2025,500,1451,1100,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,22/09/2025,300,1240,1080,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,22/09/2025,100,1201,750,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,22/09/2025,200,1201,850,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,22/09/2025,400,1700,1150,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,22/09/2025,200,1165,950,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,22/09/2025,500,1260,950,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,22/09/2025,222,1089,850,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,22/09/2025,222,1121,850,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,23/09/2025,300,1352,1000,23
Maharashtra,Nashik,Devala,Onion,Other,Local,23/09/2025,200,1240,1050,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,23/09/2025,841,1481,1151,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,23/09/2025,841,1481,1151,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,23/09/2025,400,1800,1050,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,23/09/2025,500,1501,1080,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,23/09/2025,400,1235,1100,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,23/09/2025,500,1370,1075,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,23/09/2025,200,1171,900,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,23/09/2025,200,1171,950,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,23/09/2025,250,1395,1050,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,23/09/2025,100,1300,950,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,23/09/2025,250,1300,860,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,23/09/2025,400,1804,1225,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,23/09/2025,500,1160,925,23
Maharashtra,Nashik,Satana,Onion,Other,Local,23/09/2025,150,1800,1070,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,23/09/2025,250,2500,1450,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,23/09/2025,100,1165,950,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,23/09/2025,500,1250,900,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,24/09/2025,503,1475,1010,23
Maharashtra,Nashik,Devala,Onion,Other,Local,24/09/2025,200,1400,1200,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,24/09/2025,911,1581,1261,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,24/09/2025,911,1581,1261,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,24/09/2025,500,1660,1150,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,24/09/2025,400,1250,1070,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,24/09/2025,300,1500,1100,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,24/09/2025,200,1231,950,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,24/09/2025,250,1360,1050,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,24/09/2025,100,1501,950,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,24/09/2025,150,1350,850,23
